Customer ID,Churn Date,Plan Name,Plan Amount ($),Churn Reason
5ca1d8031d99bc38dbf9d7ad,Oct 04 '21,Essentials + Team Pack,36,extenuating-circumstances
5ca1d8041d99bc38dbf9d8cb,Sep 30 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d805905a7a39498eaf8d,Aug 12 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d80883663e38f399911f,Aug 14 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8167ace10391aea8e21,Sep 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8177ace10391aea90b2,Dec 09 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d820905a7a39498ef552,Aug 18 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d820905a7a39498ef552,Jul 02 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d82183663e38f399cc9f,Jul 25 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d82483663e38f399d7ce,Dec 09 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8291d99bc38dbfa38d6,Jul 21 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d82a1d99bc38dbfa3966,Sep 26 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d82a83663e38f399e0ce,Jul 19 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d82b7ace10391aeac6f3,Oct 09 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d82c1d99bc38dbfa3e78,Oct 15 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d82c905a7a39498f0ac4,Oct 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d82e7ace10391aeacbab,Aug 26 '21,Pro8 v1 - Monthly,15,others
5ca1d82e7ace10391aeacbab,Oct 30 '21,Pro8 v1 - Monthly,15,others
5ca1d83383663e38f399fcb4,Aug 02 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d8351d99bc38dbfa5721,Oct 03 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d83769ec79395e82ea38,Aug 30 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d8381d99bc38dbfa5ea8,Dec 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8387ace10391aeae27a,Dec 21 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d83c1d99bc38dbfa67a5,Aug 10 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d83d7ace10391aeaf382,Nov 24 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8457ace10391aeb05aa,Sep 07 '21,Pro8 v1 - Monthly,15,others
5ca1d8481d99bc38dbfa807d,Aug 12 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d84883663e38f39a3179,Oct 04 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d84f905a7a39498f6591,Sep 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8511d99bc38dbfa947b,Aug 08 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d8527ace10391aeb2817,Nov 10 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d85483663e38f39a546d,Sep 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d857905a7a39498f7f20,Oct 01 '21,Pro8 v1 - Monthly,15,others
5ca1d857905a7a39498f8056,Oct 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d85c1d99bc38dbfab43f,Jul 17 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d8687ace10391aeb5763,Sep 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d86969ec79395e8369a1,Sep 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d869905a7a39498fae0c,Dec 10 '21,Premium Business v1 - Monthly,65,others
5ca1d869905a7a39498fb006,Aug 20 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d86c1d99bc38dbfadae2,Oct 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d86f1d99bc38dbfae06d,Oct 19 '21,Pro8 v1 - Monthly,15,others
5ca1d86f69ec79395e8377a2,Sep 25 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d87083663e38f39a9702,Sep 29 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d872905a7a39498fc1ea,Nov 04 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d87383663e38f39a9f4e,Oct 06 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d8747ace10391aeb78c7,Oct 23 '21,Small Business v2 - Monthly,99,others
5ca1d87a7ace10391aeb8979,Aug 22 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d87a7ace10391aeb8979,Sep 28 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d87c1d99bc38dbfaffaf,Aug 31 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d87d7ace10391aeb94ae,Sep 19 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d881905a7a39498fe9c6,Jul 12 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d88583663e38f39acc48,Aug 15 '21,Small Business v2 - Monthly,99,extenuating-circumstances
5ca1d88f1d99bc38dbfb31c7,Jul 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8921d99bc38dbfb35d9,Jul 17 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
5ca1d8921d99bc38dbfb35d9,Sep 19 '21,Essentials + Team Pack,240,too-expensive
5ca1d8951d99bc38dbfb3fad,Jul 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8967ace10391aebcb6d,Aug 05 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d89a905a7a39499028bd,Sep 10 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d89f905a7a39499036fd,Oct 20 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d8a27ace10391aebeafe,Sep 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8a583663e38f39b1c52,Dec 12 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d8a9905a7a3949904e5d,Jul 24 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d8a9905a7a3949904f42,Dec 02 '21,Small Business v2 - Yearly,">= 1,000",others
5ca1d8ab1d99bc38dbfb78f0,Sep 08 '21,Pro8 v1 - Monthly,15,others
5ca1d8ac905a7a3949905993,Dec 08 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d8b01d99bc38dbfb88f4,Nov 02 '21,Pro8 v1 - Yearly,144,others
5ca1d8b47ace10391aec19ea,Oct 27 '21,Pro8 v1 - Monthly,15,others
5ca1d8b583663e38f39b3af0,Oct 28 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8b883663e38f39b4329,Aug 02 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8bb7ace10391aec2e2a,Oct 05 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d8bb7ace10391aec2e9f,Dec 13 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d8bc1d99bc38dbfba369,Aug 14 '21,Pro8 v1 - Yearly,144,others
5ca1d8c0905a7a3949908c5d,Sep 19 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d8c0905a7a3949908cb5,Dec 21 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d8da83663e38f39b9063,Aug 16 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d8da83663e38f39b9063,Aug 31 '21,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
5ca1d8de1d99bc38dbfbf1c0,Jul 18 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d8de1d99bc38dbfbf229,Aug 11 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d8e57ace10391aec941c,Sep 12 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d8fb1d99bc38dbfc24e8,Oct 12 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d8fb83663e38f39bc5cb,Oct 18 '21,Premium Business v1 - Monthly,65,extenuating-circumstances
5ca1d8fe1d99bc38dbfc2bdb,Nov 17 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d9027ace10391aecc0cc,Sep 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d90669ec79395e84eb51,Nov 19 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9067ace10391aeccc36,Nov 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9091d99bc38dbfc4bec,Sep 13 '21,Premium Business v1 - Monthly,65,extenuating-circumstances
5ca1d90c83663e38f39bf97f,Nov 20 '21,Pro8 v1 - Monthly,15,bugs
5ca1d90e1d99bc38dbfc5db9,Aug 16 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9101d99bc38dbfc6344,Aug 28 '21,Pro8 v1 - Monthly,15,others
5ca1d9131d99bc38dbfc6cd6,Aug 25 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d91469ec79395e85130c,Dec 23 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d91583663e38f39c1470,Nov 25 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d91c69ec79395e852bf3,Dec 16 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d91c7ace10391aed0e5a,Dec 15 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d91d1d99bc38dbfc808e,Aug 25 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d9201d99bc38dbfc8ad4,Jul 04 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9231d99bc38dbfc919f,Aug 20 '21,Premium Business v1 - Monthly,65,bugs
5ca1d9237ace10391aed277d,Sep 29 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d9271d99bc38dbfc9e2e,Aug 31 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d9277ace10391aed32e3,Sep 01 '21,Pro8 v1 - Monthly,15,missing-features
5ca1d9281d99bc38dbfca166,Oct 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9281d99bc38dbfca167,Sep 05 '21,Pro8 v1 - Monthly,15,others
5ca1d92983663e38f39c5652,Oct 14 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d92d69ec79395e8560c3,Dec 10 '21,Pro8 v1 - Monthly,15,others
5ca1d92f1d99bc38dbfcb3bf,Oct 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d92f1d99bc38dbfcb97f,Jul 23 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d92f69ec79395e856860,Nov 16 '21,Pro8 v1 - Monthly,15,bugs
5ca1d93183663e38f39c6de8,Oct 06 '21,Premium Business v1 - Monthly,65,extenuating-circumstances
5ca1d9341d99bc38dbfcc49f,Aug 27 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d9361d99bc38dbfccf54,Oct 05 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
5ca1d9361d99bc38dbfcd05e,Oct 08 '21,Premium Business v1 - Yearly,663,too-expensive
5ca1d9391d99bc38dbfcda0c,Aug 30 '21,Small Business v2 - Monthly,99,missing-features
5ca1d93b1d99bc38dbfcdfff,Nov 19 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d93b83663e38f39c8ca3,Aug 28 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d93f83663e38f39c961e,Dec 15 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d9407ace10391aed80c1,Aug 11 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,extenuating-circumstances
5ca1d94569ec79395e85ae07,Oct 19 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9461d99bc38dbfd00cd,Dec 09 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d94a83663e38f39cbba8,Nov 16 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d95169ec79395e85de47,Jul 09 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d95583663e38f39cec1c,Sep 15 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d95669ec79395e85f171,Oct 19 '21,publish_premium_y_336_201910,336,not-using-anymore
5ca1d9571d99bc38dbfd44cc,Jul 11 '21,Pro8 v1 - Monthly,15,others
5ca1d9591d99bc38dbfd4b08,Sep 16 '21,Pro8 v1 - Monthly,15,others
5ca1d95d1d99bc38dbfd5a88,Nov 18 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d96783663e38f39d2da4,Sep 07 '21,Pro8 v1 - Yearly,144,others
5ca1d96783663e38f39d321f,Nov 22 '21,Small Business v2 - Monthly,99,others
5ca1d9691d99bc38dbfd8cf9,Sep 28 '21,Pro8 v1 - Yearly,144,bugs
5ca1d96d83663e38f39d49f3,Sep 09 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d96e69ec79395e8652ae,Dec 18 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9711d99bc38dbfda5f0,Sep 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9711d99bc38dbfdac54,Oct 26 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d97183663e38f39d58af,Jul 06 '21,Premium Business v1 - Monthly,65,extenuating-circumstances
5ca1d9781d99bc38dbfdc809,Dec 09 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d97883663e38f39d71b9,Oct 10 '21,Pro8 v1 - Yearly,144,others
5ca1d97c1d99bc38dbfdd787,Oct 06 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d97f1d99bc38dbfdeaf5,Sep 10 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1d97f83663e38f39d8388,Sep 18 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d97f83663e38f39d895f,Sep 28 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9821d99bc38dbfdf97f,Sep 16 '21,publish_premium_y_336_201910,336,extenuating-circumstances
5ca1d9841d99bc38dbfe0166,Sep 30 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d98483663e38f39d9b54,Jul 16 '21,Buffer Analyze - Full Price 10 Social Channels,50,others
5ca1d98483663e38f39d9b54,Sep 18 '21,Pro8 v1 - Monthly,15,others
5ca1d98c69ec79395e86ca49,Sep 10 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d98d1d99bc38dbfe241b,Oct 01 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d98d83663e38f39dc1fb,Aug 17 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d98d83663e38f39dc60e,Jul 20 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d9931d99bc38dbfe40de,Sep 15 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d99383663e38f39ddb2d,Jul 19 '21,Pro8 v1 - Monthly,15,others
5ca1d9951d99bc38dbfe46de,Sep 29 '21,publish_premium_y_336_201910,336,extenuating-circumstances
5ca1d9951d99bc38dbfe486c,Oct 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9971d99bc38dbfe4e47,Oct 12 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9971d99bc38dbfe4f36,Aug 28 '21,Pro8 v1 - Monthly,15,others
5ca1d99f1d99bc38dbfe69b4,Aug 15 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d9a31d99bc38dbfe7b4c,Oct 19 '21,Small Business v2 - Monthly,99,extenuating-circumstances
5ca1d9a369ec79395e872728,Aug 23 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9aa83663e38f39e3fa6,Dec 13 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9b369ec79395e87680d,Dec 22 '21,Small Business v2 - Yearly,">= 1,000",not-using-anymore
5ca1d9b369ec79395e876960,Oct 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9b51d99bc38dbfebeb4,Dec 08 '21,Premium Business v1 - Monthly,65,bugs
5ca1d9bc1d99bc38dbfed9a2,Oct 05 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9bc1d99bc38dbfeda1c,Sep 18 '21,publish_premium_m_35_201910,35,too-expensive
5ca1d9c71d99bc38dbfeff22,Aug 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9c71d99bc38dbff02f1,Sep 29 '21,Pro8 v1 - Yearly,144,bugs
5ca1d9c883663e38f39eb72a,Oct 05 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d9c91d99bc38dbff054a,Oct 27 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1d9cb69ec79395e87bfbf,Dec 20 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d9cb83663e38f39ebd9a,Oct 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9d083663e38f39ed79a,Oct 27 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1d9d083663e38f39ed79a,Oct 27 '21,Small Business v2 - Monthly,99,too-expensive
5ca1d9d369ec79395e87e555,Dec 15 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9d51d99bc38dbff37bd,Oct 09 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9dc83663e38f39f0091,Jul 29 '21,Pro8 v1 - Monthly,15,others
5ca1d9dd1d99bc38dbff5268,Oct 17 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d9dd69ec79395e880a6d,Sep 21 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9e51d99bc38dbff768d,Nov 21 '21,Premium Business v1 - Yearly,663,too-expensive
5ca1d9e71d99bc38dbff7ba5,Jul 13 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d9e869ec79395e8834cd,Sep 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9e869ec79395e88390a,Nov 10 '21,Pro8 v1 - Yearly,144,extenuating-circumstances
5ca1d9ef83663e38f39f505c,Sep 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1d9ef83663e38f39f553e,Oct 19 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1d9f01d99bc38dbffa526,Dec 10 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1d9f183663e38f39f5d8d,Sep 26 '21,Pro8 v1 - Yearly,144,missing-features
5ca1d9f31d99bc38dbffbb99,Oct 03 '21,Premium Business v1 - Monthly,65,not-using-anymore
5ca1d9f383663e38f39f68d2,Oct 11 '21,Pro8 v1 - Yearly,144,others
5ca1d9f483663e38f39f74d2,Nov 26 '21,Small Business v2 - Monthly,99,others
5ca1d9f91d99bc38dbffd8eb,Dec 03 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1d9fa1d99bc38dbffe50b,Oct 23 '21,Pro8 v1 - Monthly,15,missing-features
5ca1da021d99bc38db001538,Oct 17 '21,Pro8 v1 - Yearly,144,others
5ca1da0b1d99bc38db00488d,Oct 02 '21,Pro8 v1 - Monthly,15,others
5ca1da0c83663e38f39feba5,Oct 17 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1da171d99bc38db007c43,Jul 23 '21,Pro8 v1 - Monthly,15,others
5ca1da1783663e38f3a02a11,Jul 15 '21,Pro8 v1 - Monthly,15,others
5ca1da181d99bc38db008648,Aug 30 '21,Pro8 v1 - Monthly,15,others
5ca1da181d99bc38db00864b,Sep 30 '21,Pro8 v1 - Monthly,15,missing-features
5ca1da1983663e38f3a038a6,Oct 10 '21,Pro8 v1 - Monthly,15,others
5ca1da1a1d99bc38db008a73,Jul 31 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da1c1d99bc38db009637,Jul 31 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da1d1d99bc38db009af8,Aug 19 '21,Pro8 v1 - Monthly,15,bugs
5ca1da1e83663e38f3a054da,Aug 09 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da1e83663e38f3a054f7,Oct 24 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1da231d99bc38db00b946,Sep 19 '21,Small Business v2 - Monthly,99,not-using-anymore
5ca1da261d99bc38db00d005,Nov 07 '21,Buffer Analyze - Full Price 10 Social Channels,50,others
5ca1da261d99bc38db00d005,Sep 15 '21,Pro8 v1 - Monthly,15,others
5ca1da2c1d99bc38db00ece5,Nov 05 '21,Pro8 v1 - Yearly,144,bugs
5ca1da2c1d99bc38db00ef93,Aug 05 '21,Pro8 v1 - Monthly,15,missing-features
5ca1da2e1d99bc38db00f524,Oct 01 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da3083663e38f3a0c238,Dec 14 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da3283663e38f3a0cb06,Aug 30 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1da3883663e38f3a0f0d2,Nov 08 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1dae11d99bc38db017f1a,Aug 17 '21,Small Business v2 - Monthly,99,bugs
5ca1dae11d99bc38db01833a,Sep 26 '21,Pro8 v1 - Monthly,15,others
5ca1dae31d99bc38db019724,Dec 03 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1dae41d99bc38db019bd6,Aug 13 '21,Pro8 v1 - Monthly,15,missing-features
5ca1dae51d99bc38db01a4ea,Oct 14 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1dae91d99bc38db01c989,Aug 06 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1daeb1d99bc38db01d812,Aug 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1daf11d99bc38db01fec2,Jul 19 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1daf31d99bc38db020df2,Aug 26 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1daf51d99bc38db021e5b,Aug 09 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db021d99bc38db0266bf,Aug 28 '21,Pro8 v1 - Monthly,15,missing-features
5ca1db051d99bc38db027126,Dec 06 '21,Small Business v2 - Yearly,">= 1,000",too-expensive
5ca1db051d99bc38db0272ce,Sep 29 '21,Pro8 v1 - Monthly,15,others
5ca1db051d99bc38db027580,Sep 14 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1db0c1d99bc38db02a389,Sep 05 '21,Pro8 v1 - Monthly,15,missing-features
5ca1db101d99bc38db02bb80,Sep 28 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db131d99bc38db02cc5e,Oct 29 '21,Large Business v2 - Monthly,399,missing-features
5ca1db131d99bc38db02cc8d,Nov 29 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1db141d99bc38db02d5d0,Dec 16 '21,Buffer Analyze - Full Price 10 Social Channels,50,others
5ca1db141d99bc38db02d5d0,Dec 29 '21,Small Business v2 - Monthly,99,others
5ca1db151d99bc38db02df1c,Oct 01 '21,Pro8 v1 - Monthly,15,bugs
5ca1db221d99bc38db033401,Oct 01 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1db261d99bc38db03510b,Aug 17 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db261d99bc38db035286,Dec 21 '21,Small Business v2 - Yearly,">= 1,000",extenuating-circumstances
5ca1db271d99bc38db035c91,Jul 28 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1db271d99bc38db035c91,Oct 14 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1db2d1d99bc38db0384e6,Dec 19 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1db2d1d99bc38db0384e6,Sep 01 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1db301d99bc38db0397e0,Oct 21 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db331d99bc38db03aa2a,Dec 14 '21,Pro8 v1 - Yearly,144,others
5ca1db381d99bc38db03c52f,Dec 27 '21,Pro8 v1 - Yearly,144,missing-features
5ca1db391d99bc38db03d225,Aug 04 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1db3a1d99bc38db03d55c,Aug 24 '21,Pro8 v1 - Monthly,15,others
5ca1db411d99bc38db03fd9d,Aug 19 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db411d99bc38db03ffb4,Aug 20 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db441d99bc38db040c49,Aug 31 '21,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
5ca1db441d99bc38db040c49,Aug 31 '21,Pro8 v1 - Yearly,144,too-expensive
5ca1db471d99bc38db04266b,Dec 25 '21,Pro8 v1 - Monthly,15,others
5ca1db4f1d99bc38db044db4,Sep 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1db501d99bc38db0453a5,Sep 08 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1db521d99bc38db0464e3,Dec 15 '21,Small Business v2 - Monthly,99,bugs
5ca1f8ad4e1bb03edf24efec,Nov 06 '21,Small Business v2 - Monthly,99,others
5ca1f8b04e1bb03edf24f83e,Nov 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1f8ca4e1bb03edf253016,Nov 10 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1f8dd4e1bb03edf25638b,Oct 10 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1f8e94e1bb03edf257ebe,Jul 17 '21,Pro8 v1 - Monthly,15,others
5ca1f8ef4e1bb03edf258e5f,Jul 29 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f8ef4e1bb03edf259130,Dec 28 '21,Premium Business v1 - Yearly,663,not-using-anymore
5ca1f8ef4e1bb03edf259254,Aug 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f8fe4e1bb03edf25b3f7,Aug 18 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1f8fe4e1bb03edf25b481,Aug 07 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1f8fe4e1bb03edf25b481,Aug 23 '21,Pro8 v1 - Monthly,15,too-expensive
5ca1f9164e1bb03edf25f44a,Aug 16 '21,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
5ca1f91f4e1bb03edf261138,Dec 06 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f9304e1bb03edf263277,Oct 31 '21,Pro8 v1 - Monthly,15,others
5ca1f9434e1bb03edf2666da,Aug 05 '21,publish_premium_m_35_201910,35,not-using-anymore
5ca1f9494e1bb03edf2676d3,Nov 29 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1f94c4e1bb03edf267bd4,Sep 23 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f97e4e1bb03edf26ec2d,Dec 07 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1f9934e1bb03edf2722f4,Oct 05 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f9934e1bb03edf2726c9,Oct 04 '21,Pro8 v1 - Monthly,15,others
5ca1f99c4e1bb03edf273c2a,Aug 18 '21,Pro8 v1 - Monthly,15,extenuating-circumstances
5ca1f99c4e1bb03edf274140,Oct 27 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f9a54e1bb03edf2757d1,Dec 22 '21,Pro8 v1 - Yearly,144,not-using-anymore
5ca1f9ae4e1bb03edf276be9,Aug 10 '21,Pro8 v1 - Monthly,15,not-using-anymore
5ca1f9b74e1bb03edf278090,Dec 18 '21,Pro8 v1 - Yearly,144,not-using-anymore
