,Customer ID,Churn Date,Plan Name,Plan Amount ($),Churn Reason
1139,5e3c39301ad24b2f2e744b78,29-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1140,5e3fc8edc16f3e3afc4ae008,24-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1141,5e41b0efdecf89a1f6473ef6,01-09-2021,Small Business v2 - Monthly,99,missing-features
1142,5e425f3ddecf89c5b8473f8e,05-10-2021,Pro8 v1 - Monthly,15,missing-features
1143,5e430f96adb6dc722bf43d1e,29-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
1144,5e4363c05253f9ca27be8593,06-08-2021,Premium Business v1 - Monthly,65,too-expensive
1145,5e44a99bf8ae84081586fbb7,13-10-2021,Pro8 v1 - Monthly,15,others
1146,5e488ef2879e95522c82a795,24-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1147,5e4a83779b0b6023be183c75,26-10-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1148,5e4a977428661fcd1fc4b70e,05-07-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,others
1149,5e4b0dc1953e46b407d3d244,02-11-2021,Pro8 v1 - Monthly,15,missing-features
1150,5e4b9c2df02ed82c34c97aa7,01-11-2021,Pro8 v1 - Monthly,15,too-expensive
1151,5e4c2f075e50c6b22c05760a,13-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1152,5e4d38958a4ab754f81a1753,03-11-2021,Small Business v2 - Monthly,99,missing-features
1153,5e4eb20acd753bfe7f05ab38,03-09-2021,Pro8 v1 - Monthly,15,too-expensive
1154,5e4ee690c8fc2eb40afd6dd5,07-09-2021,Pro8 v1 - Monthly,15,others
1155,5e4fb3dd93efcc02244b1d8e,12-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1156,5e5020a81e6005911ac9ac4a,09-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1157,5e5215a72639b2492f1b51c2,08-11-2021,Pro8 v1 - Yearly,144,too-expensive
1158,5e55462cd0872b7cbbe63559,27-09-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
1159,5e5601271e6005bd72c9b0ee,18-11-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1160,5e5601271e6005bd72c9b0ee,12-09-2021,Premium Business v1 - Monthly,65,not-using-anymore
1161,5e56b18493efccebc34b238d,11-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1162,5e56f0452639b23c041b5673,03-08-2021,Premium Business v1 - Yearly,663,extenuating-circumstances
1163,5e578d7ee643fd3b0ef9ea17,21-09-2021,Pro8 v1 - Monthly,15,others
1164,5e5791da261aa06a4f565d85,11-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1165,5e58b0a867b4804485219a8d,21-12-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1166,5e5d311a907dbf0f6e4e992b,30-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1167,5e5fea7e38542aa34f2962eb,16-08-2021,Pro8 v1 - Monthly,15,bugs
1168,5e60da915d5e251c03a24f00,18-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1169,5e60e8db7dcb5d00f138be63,24-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1170,5e62148673e8754e9de8ce41,16-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,extenuating-circumstances
1171,5e661839e16d632c319df1d8,12-08-2021,Pro8 v1 - Monthly,15,missing-features
1172,5e67c7650c4e738ae969ec95,17-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1173,5e68b4177f330b3bbe429dde,28-09-2021,Pro8 v1 - Monthly,15,missing-features
1174,5e69c4e7ad133831e3f3382a,13-07-2021,Pro8 v1 - Yearly,144,too-expensive
1175,5e6b447cfc0ff017a95a5780,25-08-2021,Pro8 v1 - Yearly,144,missing-features
1176,5e6bf6235456a039a07b8bda,24-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1177,5e6e73c055ee34c326137e0a,04-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1178,5e6ff7673d3d327a6d558206,30-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,bugs
1179,5e6ff7673d3d327a6d558206,20-09-2021,Pro8 v1 - Monthly,15,bugs
1180,5e724686b1fcc4efcf47e856,23-08-2021,Pro8 v1 - Monthly,15,too-expensive
1181,5e74e8ec2b39f06b09cc1c11,20-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1182,5e78a504a17698861f04419a,29-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1183,5e790a3f2b39f07693cc1ef2,06-09-2021,Small Business v2 - Monthly,99,others
1184,5e796279334bc64e85117ac4,29-11-2021,Pro8 v1 - Monthly,15,too-expensive
1185,5e7be0d411a1e291695c1eb2,16-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1186,5e7be0d411a1e291695c1eb2,01-12-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1187,5e7c7c834893ebcccd29c219,06-11-2021,Pro8 v1 - Monthly,15,others
1188,5e7c81bcea944a491c207968,07-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1189,5e7f646bb16a4fe8dbe25b72,25-09-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,extenuating-circumstances
1190,5e7f84733fa6ab22f65e82b0,12-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1191,5e80b36f5d81183cec4ec05d,21-09-2021,Pro8 v1 - Monthly,15,others
1192,5e81e048ff386840fb4ab6d8,14-09-2021,Pro8 v1 - Monthly,15,others
1193,5e81f1bbb16a4f0834e25d56,08-11-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1194,5e8251ed4d1f459b4c6b4c51,14-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1195,5e82ac254d1f45fa896b4cb0,30-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1196,5e831599b7c3e0acc4820290,02-10-2021,Pro8 v1 - Monthly,15,others
1197,5e837fbdce64f8aeffc913c1,17-10-2021,Pro8 v1 - Monthly,15,others
1198,5e837fbdce64f8aeffc913c1,15-09-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,others
1199,5e849fac4b1f2458bcdfdaa4,25-12-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1200,5e8b018197a75a43e6e980cf,19-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1201,5e8b20880d6dd6852daf0f44,23-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1202,5e8b9c91556b14ebbc80fbbb,29-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1203,5e8d8bb39df915c767012c15,29-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1204,5e8f55c12a90278487330a12,13-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1205,5e91cad8c0929418659d2647,24-12-2021,Small Business v2 - Yearly,">= 1,000",too-expensive
1206,5e92c6959ed1a553cda9eff5,30-08-2021,Pro8 v1 - Monthly,15,bugs
1207,5e943afb4040cda90a89a8c4,11-08-2021,Pro8 v1 - Monthly,15,bugs
1208,5e9547d82a90275d07332a04,27-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1209,5e95f7d14a59fc501cd41861,29-12-2021,Premium Business v1 - Monthly,65,extenuating-circumstances
1210,5e965cd1cc5ae38e5bec32de,29-11-2021,Pro8 v1 - Monthly,15,missing-features
1211,5e973b1cf2cfeff5cbd9656b,07-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1212,5e99c022435eff088e50e64e,01-10-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1213,5e9a1717435eff791950e7d1,12-08-2021,Pro8 v1 - Monthly,15,others
1214,5e9d9be8fab38d63cb68a689,27-11-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1215,5e9dc0348083e737b2d00839,04-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1216,5e9dd3d578ba744892c6a711,13-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
1217,5ea25dcfc4ee8b9f3fa06291,19-10-2021,Small Business v2 - Monthly,99,not-using-anymore
1218,5ea4ac94a730f56e7695b6a5,24-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1219,5ea5a4a39c72db564ece64db,05-11-2021,Premium Business v1 - Monthly,65,not-using-anymore
1220,5ea749f8589721082c234c3b,15-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1221,5ea9bebac153d119d84f596e,20-08-2021,Essentials + Team Pack,480,missing-features
1222,5ea9bebac153d119d84f596e,20-08-2021,Pro8 v1 - Yearly,144,missing-features
1223,5eaa15c938f89b7c2938375e,08-11-2021,Premium Business v1 - Monthly,65,not-using-anymore
1224,5eaae0518e5a81c60058e986,19-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1225,5eaaf3059120ee6d260fb95e,10-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1226,5eac1192d56b84beaeadcf66,15-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1227,5ead51f86207a39673ce5740,14-12-2021,Premium Business v1 - Monthly,65,not-using-anymore
1228,5eaf2801b112a1c6a8d44c64,18-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1229,5eb033f4c384332305715edf,18-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1230,5eb04421edd0fa9e51b4dbaf,12-07-2021,Pro8 v1 - Monthly,15,missing-features
1231,5eb1383b6847b91bd7ef416e,13-09-2021,publish_premium_m_35_201910,35,not-using-anymore
1232,5eb1c6c44417ebdcee2f4e7a,08-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
1233,5eb1d67b5d0fae438b80c6be,19-07-2021,Small Business v2 - Monthly,99,not-using-anymore
1234,5eb2ec69513e2b65247b4337,20-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1235,5eb4144eb52609ab843da5df,07-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1236,5eb58b03b52609e5c83da9de,19-11-2021,Pro8 v1 - Monthly,15,others
1237,5eb5ff7921dd7971398f5229,19-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1238,5eb6a5dbb526096a5c3dac17,09-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1239,5eb6bfcd1e31b35d76463024,16-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
1240,5eb6bfcd1e31b35d76463024,19-09-2021,Essentials + Team Pack,960,not-using-anymore
1241,5eb6bfcd1e31b35d76463024,27-09-2021,Essentials,30,not-using-anymore
1242,5eb7106eb5260943593dad00,03-09-2021,Pro8 v1 - Monthly,15,too-expensive
1243,5eb84587c3b6880e338d3223,24-12-2021,Pro8 v1 - Monthly,15,missing-features
1244,5eb87d4c689583aa3c56efb5,26-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
1245,5eb92b3b791223e67c3e07f5,12-07-2021,Pro8 v1 - Monthly,15,too-expensive
1246,5eb960a3cc80f0665b9704a0,04-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1247,5eba9abdebdffa61b387f6ab,22-07-2021,Pro8 v1 - Yearly,144,too-expensive
1248,5ebb066c953dc37fc05c8969,08-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1249,5ebbcebd995fadd7fe0dfa5f,14-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1250,5ebc44177d7d197e595f747d,21-09-2021,Pro8 v1 - Monthly,15,too-expensive
1251,5ebc6189f1662126c06b694b,15-12-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,others
1252,5ebc6189f1662126c06b694b,24-11-2021,Pro8 v1 - Monthly,15,others
1253,5ebd8d3b5a7be6d7d805a0c8,17-07-2021,Small Business v2 - Monthly,99,not-using-anymore
1254,5ebda455d1a837ec7ed70757,11-11-2021,Premium Business v1 - Monthly,65,others
1255,5ebea9050f5d1a5841a99a03,20-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1256,5ebefc1a250d802d6ed7f97f,28-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1257,5ec6b29005a7e46e15e21944,09-12-2021,Small Business v2 - Yearly,">= 1,000",bugs
1258,5ec6db34bc474479f941100a,04-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1259,5ec7ebe766ecd1507964e9f4,23-07-2021,Pro8 v1 - Monthly,15,others
1260,5ec867aee7832116cb4dbe1b,04-11-2021,Small Business v2 - Monthly,99,not-using-anymore
1261,5ecbc45f29377a075002e103,09-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1262,5ece0a945cda37649f6a3a24,06-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1263,5ece8edf4a5295df51bb7756,17-11-2021,Pro8 v1 - Yearly,144,not-using-anymore
1264,5ece96b1c8e2b438862de476,02-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,others
1265,5ecea0d4c2620948870a4b8d,23-11-2021,Small Business v2 - Monthly,99,not-using-anymore
1266,5ecf858fd974660c7b79e456,10-09-2021,Pro8 v1 - Monthly,15,too-expensive
1267,5ed01d059e9498cfabe818df,11-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1268,5ed01d059e9498cfabe818df,08-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1269,5ed02005d97466162d79e61e,02-08-2021,Pro8 v1 - Monthly,15,bugs
1270,5ed0f3b99e9498b92be81aa6,25-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1271,5ed0f6911423dd86a09e7b46,29-09-2021,Pro8 v1 - Monthly,15,too-expensive
1272,5ed13a651423dd64099e7c0d,12-12-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1273,5ed1935b6f8ab51699fcdf60,04-07-2021,Buffer Analyze - Full Price 10 Social Channels Annual,480,bugs
1274,5ed2ae6c1423dd0e729e7eff,15-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1275,5ed2b050a20d16036c830606,14-07-2021,Pro8 v1 - Monthly,15,too-expensive
1276,5ed5425ed97466640479f1fa,03-11-2021,Buffer Analyze - Full Price 10 Social Channels,50,not-using-anymore
1277,5ed5425ed97466640479f1fa,11-11-2021,Small Business v2 - Monthly,99,not-using-anymore
1278,5ed69afe7406da58802c13da,17-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1279,5ed86a6f234254dab7b7a093,10-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1280,5ed989ff8ec2433d05999d02,01-11-2021,Small Business v2 - Monthly,99,not-using-anymore
1281,5eda08b561a1605fa209c6f2,19-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1282,5eda43f3d8eaa318aa25e3bf,22-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1283,5edbc32aa6158d7453fddfd6,10-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1284,5edf499b98812d132652c020,15-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1285,5edf786a49b2d4a736a74bee,15-09-2021,Pro8 v1 - Monthly,15,bugs
1286,5ee022bd98812d528052c269,24-10-2021,Small Business v2 - Monthly,99,not-using-anymore
1287,5ee116b61fcfc664409ff506,29-09-2021,Pro8 v1 - Monthly,15,bugs
1288,5ee214fe92c651f9eaf93cf3,24-09-2021,Pro8 v1 - Yearly,144,too-expensive
1289,5ee352b9e1e28a09250d7cac,25-10-2021,Premium Business v1 - Monthly,65,not-using-anymore
1290,5ee4ffcb5c5700a0e7875587,01-09-2021,Premium Business v1 - Yearly,663,extenuating-circumstances
1291,5ee52762cf08b73b6b588bbd,16-11-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1292,5ee66271cf08b75afa588dd3,30-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1293,5ee78f74f18f4be0b82512fa,20-07-2021,Small Business v2 - Yearly,">= 1,000",not-using-anymore
1294,5ee78f74f18f4be0b82512fa,20-09-2021,Small Business v2 - Monthly,99,not-using-anymore
1295,5ee7cb63f1529b22c1c6e857,03-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1296,5ee8200f44aff2097fec2276,03-10-2021,Pro8 v1 - Monthly,15,missing-features
1297,5ee88d41e78416519e7da21e,29-08-2021,Premium Business v1 - Monthly,65,not-using-anymore
1298,5ee93f99bb43c26395930877,14-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1299,5eeaa2952d6b564885ab8795,18-10-2021,Pro8 v1 - Monthly,15,missing-features
1300,5eebc2d0ccb9e15cb05705cf,14-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1301,5eebefbe3bbfb6d00228320f,04-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1302,5ef122f02276498b9cb91314,01-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1303,5ef2434f6cc0f5d295b56f83,23-08-2021,Pro8 v1 - Monthly,15,too-expensive
1304,5ef35d761f87d142708930df,01-10-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1305,5ef38f867ab8a7e4ea6ed3ff,01-11-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1306,5ef3991e2d382031317c8383,09-07-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1307,5ef3b6587ab8a725dc6ed478,15-11-2021,Premium Business v1 - Monthly,65,not-using-anymore
1308,5ef3d26c1f87d184b3893217,02-11-2021,Buffer Analyze - Full Price 10 Social Channels Annual,480,missing-features
1309,5ef3df1f2d382085967c8429,23-07-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1310,5ef4c9ffcb91067d7b0f8277,08-07-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1311,5ef5072172760864b6fb1675,09-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1312,5ef6498b91d0a94ea44fa67d,02-11-2021,Premium Business v1 - Monthly,65,missing-features
1313,5efa33f036835b400c1ffb45,14-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1314,5efa3d8aac795d6adcc946b1,10-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1315,5efcc907bc48527bef4791f2,17-11-2021,Pro8 v1 - Monthly,15,too-expensive
1316,5efcf7eb42b1ea13567409a0,17-12-2021,Pro8 v1 - Monthly,15,not-using-anymore
1317,5efdcc470937d63e6d189b50,03-08-2021,Pro8 v1 - Monthly,15,too-expensive
1318,5efe019f3de4d11b6121b611,08-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1319,5efeaedbd7c33b7848dc20c6,15-08-2021,Pro8 v1 - Monthly,15,missing-features
1320,5eff8a7eb1c5a73ee5477330,11-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1321,5f01115bd7c33b3d0adc24df,21-12-2021,Premium Business v1 - Monthly,65,too-expensive
1322,5f01d8d1d7c33b5ec6dc260b,19-07-2021,Pro8 v1 - Monthly,15,missing-features
1323,5f01e2f1de50da12c8dbb88a,10-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1324,5f01fd4cde50da8f31dbb8c4,20-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1325,5f021241b1c5a720a64776e0,20-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1326,5f02137502c33df63f107425,20-09-2021,Pro8 v1 - Monthly,15,others
1327,5f038ba9dce58c153488621b,20-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1328,5f044f31bc4852332f47a076,08-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1329,5f04b97db1c5a7258d477d49,21-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1330,5f05f92299c98902018e8c39,08-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1331,5f064803397480777a54a091,24-07-2021,Pro8 v1 - Yearly,144,not-using-anymore
1332,5f064c205920de1e042391dd,04-08-2021,Pro8 v1 - Yearly,144,others
1333,5f0694b1514c3e875ce7d606,28-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1334,5f06d3f9c0a87a99429d5441,10-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1335,5f074a981d42d9565216ab02,26-07-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1336,5f0760452a8e54afac44662f,14-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1337,5f07bcff895ab450ce404255,07-10-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1338,5f08475140535cb824bc9906,31-08-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1339,5f0861681ff1bc33dfbdafd6,30-07-2021,Pro8 v1 - Monthly,15,not-using-anymore
1340,5f0ad6062a8e54024f446c01,13-07-2021,Pro8 v1 - Yearly,144,too-expensive
1341,5f0c2ac040535c70e4bc9f87,28-07-2021,Small Business v2 - Monthly,99,not-using-anymore
1342,5f0c4d0a301c4fda8e36a3cc,24-11-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1343,5f0c566e1d171553b95fdcf2,18-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1344,5f0c84951ff1bc5e23bdb71b,16-08-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1345,5f0c888c8fb3091fd9d04b27,26-10-2021,Small Business v2 - Yearly,">= 1,000",too-expensive
1346,5f0ca64c1d1715482f5fddb4,27-08-2021,publish_premium_m_35_201910,35,missing-features
1347,5f0e8467895ab4a85d404f57,17-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1348,5f0f06e91d171581095fe33d,20-08-2021,Pro8 v1 - Monthly,15,too-expensive
1349,5f105c7b1d42d9728316bcda,23-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1350,5f1075f73dc5ecb207af2a97,16-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1351,5f119c1ab005791ac3fd1566,05-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1352,5f11a7bf3dc5ec030aaf2d20,31-07-2021,Pro8 v1 - Yearly,144,bugs
1353,5f11c7411d42d92fc816bfce,08-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1354,5f11c7411d42d92fc816bfce,07-10-2021,Essentials + Team Pack,24,too-expensive
1355,5f11ce451ff1bcd7b2bdc2a4,04-08-2021,Pro8 v1 - Yearly,144,missing-features
1356,5f125b392a8e540a85447c23,15-08-2021,Premium Business v1 - Monthly,65,others
1357,5f135cb73dc5ec24f0af3000,18-08-2021,Pro8 v1 - Yearly,144,others
1358,5f153223895ab48725405bb6,24-10-2021,Small Business v2 - Monthly,99,not-using-anymore
1359,5f1598ccb00579fe93fd1c5f,03-10-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1360,5f15b2754146024569d1198c,14-08-2021,Pro8 v1 - Monthly,15,not-using-anymore
1361,5f15e642414602c534d11a47,14-11-2021,Pro8 v1 - Monthly,15,not-using-anymore
1362,5f160188b73dcc0ff4795dc8,22-09-2021,Pro8 v1 - Monthly,15,others
1363,5f160a2b6be2ae08e1b91f7a,11-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1364,5f160f449a4a2a1d0e9a3a45,07-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1365,5f160f449a4a2a1d0e9a3a45,14-09-2021,Essentials + Team Pack,24,extenuating-circumstances
1366,5f171c49ca1dc52641fb7114,04-07-2021,publish_premium_m_35_201910,35,others
1367,5f171c49ca1dc52641fb7114,17-09-2021,Essentials,12,others
1368,5f1759425ba9fa496dd945df,03-10-2021,Pro8 v1 - Monthly,15,others
1369,5f199a8a414602737ed1247a,06-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1370,5f1aacc2ca1dc59c34fb78c7,06-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1371,5f1aacc2ca1dc59c34fb78c7,07-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,extenuating-circumstances
1372,5f1c5747ca1dc55781fb7b7c,28-08-2021,Pro8 v1 - Monthly,15,missing-features
1373,5f1df34c69449fda42b30742,03-07-2021,Pro8 v1 - Monthly,15,too-expensive
1374,5f1f379a69449f1e33b309e5,02-08-2021,publish_premium_m_35_201910,35,not-using-anymore
1375,5f1f4bfd4146022032d12ee5,01-09-2021,Pro8 v1 - Yearly,144,others
1376,5f21bd175d08ef3ba43429e6,29-07-2021,Pro8 v1 - Monthly,15,others
1377,5f229a287a4ee20ee8d75e89,06-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1378,5f23f3c1fd7b6f08ac83467d,31-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1379,5f243686fd7b6f4f19834708,16-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1380,5f26d3cead83077ac185c82d,24-09-2021,Premium Business v1 - Monthly,65,missing-features
1381,5f2703b4da9aa412f65ee281,02-08-2021,Pro8 v1 - Monthly,15,others
1382,5f2703b4da9aa412f65ee281,05-07-2021,Buffer Analyze - Full Price 10 Social Channels,50,others
1383,5f270b67ec7ea7562730b876,15-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1384,5f2802e1ad83074be285ca45,17-09-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1385,5f2864d224941e8084c08b1f,05-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1386,5f2890787dd8adbc8461c935,10-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1387,5f28cfdaad8307d50785cc0d,31-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,others
1388,5f2915d2e624d26284a92cd9,29-07-2021,Pro8 v1 - Yearly,144,missing-features
1389,5f291b41ad83070d7185cc7f,18-10-2021,Pro8 v1 - Monthly,15,not-using-anymore
1390,5f2a88c924941e352ac08f91,18-07-2021,publish_premium_m_35_201910,35,bugs
1391,5f2a89e5ad8307452985cf7e,08-09-2021,Pro8 v1 - Yearly,144,others
1392,5f2bd7b2ec7ea73b8f30c22c,17-08-2021,Pro8 v1 - Monthly,15,extenuating-circumstances
1393,5f2c1a68ec7ea777c530c2c7,06-09-2021,Buffer Analyze - Full Price 10 Social Channels,50,too-expensive
1394,5f2c3ac2ec7ea700e630c32c,24-08-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1395,5f2d8ca1e624d26f2ba93628,28-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1396,5f2dabf6da9aa421c25ef04e,24-08-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1397,5f2ff5803a1bc1a15348c3f1,22-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1398,5f30f500e624d205e4a93b1f,21-09-2021,Pro8 v1 - Yearly,144,bugs
1399,5f3116c83a1bc1520e48c605,14-07-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,too-expensive
1400,5f31408a7d764f768d83633f,31-08-2021,Pro8 v1 - Yearly,144,not-using-anymore
1401,5f31deb67d764fd17d8364dc,11-08-2021,Pro8 v1 - Yearly,144,extenuating-circumstances
1402,5f3268e71c71506007691683,01-09-2021,Premium Business v1 - Yearly,663,missing-features
1403,5f35cae5612fca48d63c90d8,12-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
1404,5f375ef51c7150418269211b,28-09-2021,Pro8 v1 - Monthly,15,not-using-anymore
1405,5f38c6ed81906bd4bb9c9c49,19-08-2021,Pro8 v1 - Yearly,144,missing-features
1406,5f3966ac1c715010b269240c,15-09-2021,Premium Business v1 - Yearly,663,extenuating-circumstances
1407,5f39a403840fea2e5794113a,28-08-2021,Pro8 v1 - Monthly,15,others
1408,5f3a84431c7150ac5a69262e,22-10-2021,Buffer Analyze - Pro Plan 8 Social Channels,35,not-using-anymore
1409,5f3af33f840feae4c9941457,21-09-2021,Pro8 v1 - Yearly,144,not-using-anymore
1410,5f3b166a438d3e5116fcffdb,07-08-2021,Premium Business v1 - Monthly,65,not-using-anymore
